
-11.665	5	8	135	0	0	566.667	29	40	35	0.67071	
-25.8691	5	9	90	0	0	616.667	33	44	38	1.08096	
0	5	10	0	0	0	650	36	44	40	1.17094	
-7.15746	5	11	225	0	0	716.667	40	47	44	1.31556	
-38.4084	5	12	315	0	0	750	40	51	46	0.662353	
-40.3675	5	13	135	0	0	666.667	35	47	41	0.699857	
0	5	14	270	0	0	866.667	48	59	53	0.356702	
-39.3578	5	15	45	0	0	950	52	61	58	0.740694	
5.31125	5	16	180	0	0	600	33	44	37	0.709124	
-34.4111	5	17	135	0	0	666.667	34	43	41	0.977506	
0	5	18	180	0	0	500	28	37	31	0.854626	
0	5	19	90	0	0	616.667	33	42	38	0.842169	
-15.1954	5	20	225	0	0	616.667	33	44	38	0.72789	
0	5	21	0	0	0	766.667	41	50	47	1.13751	
-9.38291	5	22	270	0	0	800	41	52	49	0.701291	
-24.4492	5	23	45	0	0	683.333	35	48	42	0.724447	
-45	5	24	315	0	0	716.667	40	51	44	0.393964	
-45	5	25	135	0	0	1183.33	66	78	72	0.443301	
-21.5387	5	26	270	0	0	750	42	50	46	0.928404	
13.8121	5	27	315	0	0	633.333	35	45	39	0.73812	
0	5	28	180	0	0	666.667	37	46	41	0.844192	
16.6629	5	29	0	0	0	966.667	53	64	59	0.585048	
-17.3899	5	30	45	0	0	666.667	36	46	41	0.911285	
-18.6826	5	31	225	0	0	933.333	52	63	57	0.566992	
NaN	5	32	90	0	0	NaN	NaN	NaN	NaN	NaN	
NaN	5	33	180	0	0	NaN	NaN	NaN	NaN	NaN	
-23.6573	5	34	90	0	0	683.333	36	45	42	0.909349	
-42.4082	5	35	135	0	0	600	31	41	37	0.923912	
-15.3922	5	36	45	0	0	650	36	44	40	1.31756	
-8.73854	5	37	270	0	0	550	30	37	34	1.25414	
0.488114	5	38	0	0	0	616.667	35	41	38	1.23299	
-42.754	5	39	315	0	0	583.333	31	42	36	0.975896	
5.40417	5	40	225	0	0	566.667	26	40	35	0.783004	
30	6	1	270	30	1	533.333	28	37	33	0.728014	
9.31542	6	2	45	30	1	650	35	44	40	1.22094	
21.2074	6	3	225	30	1	533.333	27	37	33	1.12487	
12.5039	6	4	315	30	1	616.667	33	44	38	0.690765	
-5.57097	6	5	90	30	1	583.333	30	41	36	0.934151	
30	6	6	180	30	1	566.667	30	40	35	0.772527	
2.53311	6	7	135	30	1	683.333	36	49	42	0.427202	
30	6	8	0	30	1	616.667	34	42	38	1.08097	
30	6	9	0	30	1	733.333	40	49	45	0.912381	
17.4539	6	10	45	30	1	833.333	45	60	51	0.662428	
30	6	11	180	30	1	716.667	38	53	44	0.309704	
34.7135	6	12	315	30	1	1166.67	65	76	71	0.453544	
39.7869	6	13	135	30	1	866.667	47	63	53	0.359906	
17.0449	6	14	270	30	1	966.667	55	64	59	0.374009	
9.20192	6	15	225	30	1	833.333	44	57	51	0.405237	
29.7677	6	16	90	30	1	683.333	37	47	42	0.420852	
5.6727	6	17	315	30	1	1066.67	60	73	65	0.360549	
0.751138	6	18	45	30	1	783.333	43	52	48	0.963393	
29.2816	6	19	0	30	1	683.333	38	46	42	0.87451	
10.7429	6	20	225	30	1	750	42	50	46	0.763191	
30	6	21	180	30	1	600	32	43	37	0.65588	
7.66853	6	22	90	30	1	716.667	39	51	44	0.5819	
-15	6	23	135	30	1	766.667	42	55	47	0.296762	
28.2418	6	24	270	30	1	733.333	38	49	45	0.549273	
-15	6	25	315	30	1	766.667	43	52	47	0.488398	
30	6	26	0	30	1	1016.67	58	66	62	0.97093	
30	6	27	180	30	1	833.333	45	58	51	0.363749	
30	6	28	90	30	1	1166.67	48	63	53	0.372994	
17.3769	6	29	270	30	1	1066.67	52	71	65	0.186804	
-11.5808	6	30	135	30	1	1033.33	37	54	47	0.216591	
4.87953	6	31	45	30	1	683.333	38	46	42	1.18013	
13.6747	6	32	225	30	1	700	39	49	43	1.07891	
-15	6	33	135	30	1	666.667	36	47	41	0.994402	
9.15491	6	34	225	30	1	683.333	37	46	42	1.14576	
2.78077	6	35	270	30	1	683.333	38	45	42	1.36346	
-2.08859	6	36	45	30	1	716.667	40	48	44	1.09306	
28.4519	6	37	0	30	1	600	33	41	37	1.04999	
-15	6	38	315	30	1	733.333	40	48	45	1.06843	
-10.4491	6	39	90	30	1	533.333	27	38	33	1.02587	
28.8332	6	40	180	30	1	516.667	28	38	32	0.754154	
2.017	7	1	90	40	1	683.333	36	48	42	0.817763	
40	7	2	180	40	1	550	30	43	34	0.64587	
7.86482	7	3	270	40	1	966.667	54	63	59	0.855832	
12.27	7	4	225	40	1	683.333	38	48	42	0.902159	
40	7	5	0	40	1	583.333	32	40	36	1.04722	
11.7867	7	6	45	40	1	600	31	40	37	0.999657	
13.1456	7	7	135	40	1	583.333	30	42	36	0.488405	
42.5387	7	8	315	40	1	950	54	64	58	0.822207	
20.0929	7	9	225	40	1	750	41	50	46	1.00117	
11.6757	7	10	90	40	1	750	39	49	46	0.891246	
24.4915	7	11	315	40	1	600	33	43	37	0.560014	
5.15263	7	12	45	40	1	683.333	38	45	42	1.3007	
18.9713	7	13	270	40	1	616.667	33	42	38	0.672474	
-5	7	14	135	40	1	633.333	33	46	39	0.290151	
34.831	7	15	180	40	1	600	30	46	37	0.409845	
40	7	16	0	40	1	783.333	44	52	48	0.867315	
34.6465	7	17	90	40	1	833.333	42	55	51	0.517985	
40	7	18	180	40	1	NaN	38	60	50	0.307407	
21.9302	7	19	135	40	1	683.333	36	49	42	0.46819	
13.1521	7	20	270	40	1	600	33	42	37	0.736314	
8.12022	7	21	225	40	1	633.333	33	46	39	0.518336	
-5	7	22	315	40	1	700	39	50	43	0.522765	
39.2177	7	23	0	40	1	616.667	33	42	38	0.942338	
12.7456	7	24	45	40	1	616.667	34	42	38	1.15996	
-9.24152	7	25	90	40	1	633.333	34	43	39	0.77565	
16.6363	7	26	270	40	1	616.667	34	41	38	0.877907	
30.461	7	27	135	40	1	666.667	30	45	41	0.524184	
40	7	28	180	40	1	783.333	45	57	48	0.476755	
7.63054	7	29	225	40	1	750	42	50	46	0.6514	
8.85215	7	30	45	40	1	900	51	59	55	1.11684	
-5	7	31	315	40	1	800	44	54	49	0.382065	
40	7	32	0	40	1	700	38	47	43	0.990718	
-5	7	33	135	40	1	1750	101	110	106	0.48553	
21.1851	7	34	225	40	1	783.333	44	51	48	0.929796	
29.4695	7	35	270	40	1	583.333	29	40	36	0.626568	
36.9783	7	36	90	40	1	850	46	57	52	0.674561	
40	7	37	0	40	1	816.667	46	55	50	0.805627	
40	7	38	180	40	1	833.333	47	63	51	0.32876	
13.9235	7	39	45	40	1	650	36	47	40	1.44908	
-5	7	40	315	40	1	700	39	48	43	1.09852	
0	8	1	0	0	0	783.333	44	51	48	1.1535	
-34.2365	8	2	90	0	0	583.333	29	39	36	1.14046	
-5.82672	8	3	180	0	0	566.667	29	39	35	0.780749	
-45	8	4	135	0	0	616.667	33	41	38	0.850187	
-33.5662	8	5	45	0	0	616.667	33	42	38	0.945875	
NaN	8	6	270	0	0	NaN	NaN	NaN	NaN	NaN	
-12.9816	8	7	315	0	0	716.667	39	48	44	0.698645	
-24.6604	8	8	225	0	0	516.667	28	37	32	1.17208	
-4.08324	8	9	225	0	0	950	39	52	47	0.891887	
-29.1739	8	10	270	0	0	666.667	37	45	41	1.16107	
-23.4057	8	11	45	0	0	683.333	36	46	42	0.759889	
-39.9342	8	12	315	0	0	716.667	34	47	44	0.66187	
0	8	13	180	0	0	816.667	46	57	50	0.631409	
-4.28489	8	14	0	0	0	NaN	49	61	54	0.565956	
-45	8	15	135	0	0	516.667	28	37	32	0.610458	
-61.127	8	16	90	0	0	533.333	30	37	33	1.23064	
-29.9801	8	17	90	0	0	783.333	42	51	48	1.05142	
-45	8	18	135	0	0	733.333	41	49	45	0.996754	
-8.84116	8	19	315	0	0	983.333	55	66	60	1.0278	
0	8	20	0	0	0	516.667	28	35	32	1.22277	
3.56918	8	21	180	0	0	566.667	31	40	35	0.946251	
-22.0857	8	22	270	0	0	650	35	44	40	0.927459	
-21.8485	8	23	45	0	0	550	30	39	34	1.28103	
-14.4761	8	24	225	0	0	516.667	28	43	32	1.38114	
-45.9408	8	25	135	0	0	550	29	37	34	0.940282	
-41.6599	8	26	270	0	0	633.333	32	45	39	0.550488	
0	8	27	180	0	0	700	40	52	43	0.582858	
NaN	8	28	315	0	0	983.333	51	64	60	0.531457	
-15.9856	8	29	90	0	0	666.667	37	50	45	1.31542	
-15.9134	8	30	225	0	0	600	33	41	37	1.08569	
-0.340126	8	31	0	0	0	616.667	31	40	38	0.810191	
-26.3826	8	32	45	0	0	816.667	44	54	50	0.956652	
-28.0943	8	33	225	0	0	466.667	25	34	29	1.04109	
-24.4116	8	34	90	0	0	516.667	27	35	32	0.93146	
-27.8628	8	35	45	0	0	616.667	34	42	38	1.38525	
-8.62594	8	36	315	0	0	650	31	42	40	1.12121	
-45	8	37	135	0	0	700	39	49	43	0.851522	
0	8	38	180	0	0	466.667	25	36	29	0.82721	
0	8	39	0	0	0	616.667	35	41	38	1.2402	
-16.1229	8	40	270	0	0	633.333	34	44	39	0.906927	
50	9	1	180	50	1	650	36	46	40	0.857126	
15.1025	9	2	135	50	1	633.333	33	47	39	0.758379	
33.2542	9	3	270	50	1	583.333	32	39	36	1.25027	
